StartDate,EndDate,IPAddress,US,Duration (in seconds),ResponseId,LocationLatitude,LocationLongitude,a1,a2,a3,a4,a5,a6,a7,a8,a9,b1,b2,b3,b4,b5,b6,b7,b8,b9,mfq1,mfq2,mfq3,mfq4,mfq5,mfq6,mfq7,mfq8,mfq9,mfq10,mfq11,mfq12,mfq13,mfq14,mfq15,mfq16,mfq17,mfq18,mfq19,mfq20,mfq21,mfq22,mfq23,mfq24,mfq25,mfq26,mfq27,mfq28,mfq29,mfq30,mfq31,svs1,svs2,svs3,svs4,svs5,svs6,svs7,svs8,svs9,svs10,svs11,io,si,so,deq1,deq2,deq3,deq4,deq5,deq6,deq7,deq8,bp1,bp2,bp3,bp4,bp5,bp6,bp7,bp8,bp9,ap1,ap2,ap3,ap4,ap5,ap6,ap7,ap8,ap9,sex,age,race,race_6_TEXT,ses,ed,for_pol,eco_pol,soc_pol,rel_pol,polaff,relaff,relaff_1_TEXT,relaff_10_TEXT,stp,pray,relserv,relint,purpose,purpose_check,study,study_check,task,explain,goal,task_susp,strategy,cond,condName
6/25/2017 9:05,6/25/2017 9:11,64.250.96.50,0,368,R_1CsfAxtMh79WtEf,43.03649902,-87.93319702,5,6,5,5,5,5,5,5,5,,,,,,,,,,5,5,6,6,6,3,5,5,5,5,4,5,5,5,5,4,4,5,5,6,5,6,6,6,5,4,3,6,6,6,6,7,7,7,6,7,7,6,7,6,6,6,2,5,2,1,1,3,3,1,2,1,2,6,6,6,6,6,6,7,7,7,,,,,,,,,,2,38,5,,4,5,4,4,3,4,5,1,Non-Denominational,,3,6,4,3,I'm not sure.,0,Attitudes and beliefs about God and society.,0,2,,2,0,,0,A
6/25/2017 9:07,6/25/2017 9:14,108.208.234.104,0,449,R_1NyR1ianrHITvag,36.97129822,-121.9875031,,,,,,,,,,6,5,5,7,7,6,6,5,7,4,4,3,6,5,3,5,5,6,5,2,4,5,5,6,5,4,6,6,6,2,5,2,3,4,2,3,4,4,6,5,6,6,6,5,6,7,6,5,4,6,6,6,6,2,1,1,5,6,1,5,1,6,,,,,,,,,,3,5,5,3,5,2,3,2,2,2,38,5,,3,4,2,2,2,3,6,1,Non denominational Christian,,2,5,5,8,To see how much we believe in God,0,To see if we believe that God is kind or wrathful,0,2,,2,0,,1,B
6/25/2017 9:08,6/25/2017 9:14,24.138.30.232,1,390,R_28Br0UnkvzhtT6g,44.66670227,-63.5667038,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,4,2,6,5,2,4,2,5,2,1,1,6,4,4,1,1,4,5,3,2,5,2,3,2,1,5,1,2,6,6,3,6,5,3,2,6,6,4,7,6,7,2,4,1,1,1,1,1,1,1,1,1,,,,,,,,,,6,6,6,7,6,5,7,6,6,2,40,1,,3,5,1,1,1,1,7,7,,,7,1,1,1,Dunno!,0,Dunno!,0,2,,2,0,,1,B
6/25/2017 9:09,6/25/2017 9:22,162.220.221.43,0,767,R_ToQEUlBZSUsoKU9,40.75280762,-73.97250366,6,7,6,7,7,6,7,7,7,,,,,,,,,,1,4,4,5,6,3,3,4,4,5,6,4,6,5,6,5,5,4,5,6,2,6,6,3,1,5,2,6,1,6,5,7,7,6,5,7,6,6,6,4,6,5,2,5,2,1,1,2,1,1,1,1,2,5,5,6,6,2,5,3,6,6,,,,,,,,,,1,47,5,,3,4,6,6,5,1,2,8,,,7,1,1,1,"Gaining people thoughts on morals, religion and God.",0,"Views on morals, God and religion",0,2,,2,0,,0,A
6/25/2017 9:11,6/25/2017 9:17,73.205.68.46,0,361,R_1I7etrRXqHURfci,27.29649353,-80.29199982,2,1,1,1,4,1,1,1,1,,,,,,,,,,3,4,4,5,4,3,4,3,4,5,5,6,6,4,5,6,5,4,5,6,2,6,6,5,5,5,1,6,5,6,6,6,7,6,7,6,7,6,6,6,6,6,3,6,2,1,1,6,6,1,4,1,5,5,5,7,6,5,6,7,7,7,,,,,,,,,,2,59,5,,4,4,5,5,4,5,3,1,Lutheran,,1,5,2,7,My perceptions of God,0,my beliefs,0,2,,2,0,,0,A
6/25/2017 10:13,6/25/2017 10:22,108.232.110.42,0,536,R_29nyNy7kmDq4vs8,38.71440125,-121.8529053,5,3,6,6,6,5,5,5,5,,,,,,,,,,1,4,2,5,3,3,5,6,4,5,3,4,5,5,5,5,5,1,4,4,4,6,6,5,4,4,2,4,2,6,4,7,6,7,7,6,7,6,7,4,6,5,2,5,2,1,1,2,4,1,4,1,3,5,5,5,5,5,5,5,5,5,,,,,,,,,,2,38,5,,3,3,4,4,3,3,5,9,,,4,2,1,3,To see what peoples perceptions of God are,0,What people would chose based on their belief in God,0,2,,2,0,,0,A
6/25/2017 10:24,6/25/2017 10:33,72.189.0.202,0,519,R_1EZFq1KfqQNSBc8,28.53109741,-80.85230255,3,3,5,5,4,3,2,4,4,,,,,,,,,,4,5,4,4,5,3,4,3,5,4,5,5,6,5,6,5,4,3,5,6,3,4,6,6,6,4,3,4,4,6,5,5,6,5,4,6,6,6,6,5,6,6,3,6,2,1,1,2,5,1,3,1,3,6,6,6,6,5,6,5,6,7,,,,,,,,,,1,72,5,,3,4,4,4,3,5,5,1,ELCA Lutheran,,1,5,4,6,See if we have a religious orientation?????,0,If we are religious or not?????,0,2,,2,0,,0,A
6/25/2017 10:24,6/25/2017 10:32,73.167.52.48,0,482,R_23gzrsI9fGtMggS,42.27929688,-71.41619873,,,,,,,,,,6,6,7,6,6,6,5,7,7,6,3,5,6,4,3,5,2,5,5,5,3,2,3,1,2,1,3,4,5,1,6,4,2,6,1,6,4,1,5,4,5,7,4,2,4,7,6,4,6,7,6,3,5,3,1,1,1,1,1,1,1,1,,,,,,,,,,2,2,5,2,2,1,4,5,5,2,26,5,,3,3,4,2,1,1,6,7,,,5,1,1,1,To test politics and religion,0,politics and religion,0,2,,2,0,,1,B
6/25/2017 10:25,6/25/2017 10:35,73.207.156.127,0,639,R_3OoXFfXd0SEXc99,33.9335022,-84.39720154,4,6,4,6,6,5,6,6,6,,,,,,,,,,1,3,3,6,6,3,5,4,5,4,3,4,5,6,5,2,2,3,5,5,2,5,3,3,4,5,5,4,1,5,5,2,6,4,2,2,5,6,4,5,6,6,4,5,1,5,6,1,2,2,2,5,1,6,6,6,6,5,6,3,4,4,,,,,,,,,,1,48,5,,2,4,2,2,1,1,6,7,,,6,1,1,1,perceptions of God,0,social class and beliefs in God,0,1,"I had to assume what society thought of God and the adjectives seemed very good or bad, no middle ground",2,0,,0,A
6/25/2017 10:25,6/25/2017 10:36,67.189.160.111,0,696,R_3NIEJY1QvDWOE8l,41.41720581,-73.5970993,5,3,3,5,4,3,6,6,6,,,,,,,,,,1,5,2,6,6,3,6,6,6,5,3,4,4,5,6,5,6,6,6,6,4,5,5,6,6,5,6,6,5,6,6,6,5,6,6,6,6,6,6,5,6,5,3,5,2,3,3,1,1,2,1,2,1,4,4,4,4,4,4,4,4,4,,,,,,,,,,2,21,5,,3,3,3,3,3,5,5,7,,,6,1,1,1,"I think the purpose of the experiment was about opinions of God and views of what you believe in, including religion and political. ",0,They were trying to study religion and politics. ,0,2,,2,0,,0,A
6/25/2017 10:25,6/25/2017 10:33,67.253.211.140,0,463,R_R2jA3tIhErh8oJr,42.86849976,-76.78479767,,,,,,,,,,5,5,4,4,3,5,3,5,5,1,3,3,5,5,3,6,1,4,1,1,1,6,6,1,1,1,5,5,4,2,6,1,3,3,1,6,2,2,6,6,2,5,4,3,3,4,6,1,5,5,5,4,5,3,3,3,1,1,2,1,2,1,,,,,,,,,,3,4,6,6,6,6,6,6,6,2,38,5,,4,5,1,1,2,2,7,7,,,6,1,1,5,Seeing whether various views about morality and religious and political beliefs are related,0,How beliefs about God and about morality are related,0,2,,2,0,,1,B
6/25/2017 10:25,6/25/2017 10:33,69.54.1.7,0,499,R_3qVHhxdFuA17HfF,44.31750488,-73.09089661,1,1,1,1,1,1,1,1,1,,,,,,,,,,2,4,2,5,6,3,5,2,5,2,2,2,6,6,5,2,2,6,6,5,1,6,2,4,4,2,4,4,2,6,5,5,6,5,5,5,6,6,5,4,4,5,3,5,3,1,1,5,5,1,3,1,3,6,6,6,6,6,6,6,6,6,,,,,,,,,,2,58,5,,3,5,2,2,2,2,6,2,,,2,6,1,5,To see how people view the amount of care for others they observe around them.,0,Maybe how being liberal or conservative affects your religion.,0,2,,2,0,,0,A
6/25/2017 10:25,6/25/2017 10:31,174.53.245.185,0,363,R_2B5ti6CggdkjCFo,45.00280762,-93.08260345,,,,,,,,,,7,7,7,7,7,7,7,7,7,3,5,4,6,6,3,6,4,5,3,3,4,6,6,5,5,5,6,6,6,4,5,6,5,6,5,2,6,5,6,6,5,6,4,2,5,6,6,5,3,5,3,3,5,3,1,1,5,6,1,6,1,6,,,,,,,,,,1,1,3,3,1,1,5,1,1,1,56,5,,3,4,3,5,3,5,4,2,,,1,5,6,7,To see how people think about faith and God.,0,Not sure. ,0,2,,2,0,,1,B
6/25/2017 10:28,6/25/2017 10:46,12.150.241.162,0,1056,R_prVwFDcGryylzs5,33.25909424,-86.3628006,,,,,,,,,,7,7,7,7,7,7,7,7,7,5,5,5,6,6,3,6,6,6,6,5,5,4,4,4,6,6,4,5,5,5,5,6,3,4,4,3,6,6,6,6,7,7,7,7,5,7,6,7,6,6,6,2,4,2,1,1,5,5,1,5,1,5,,,,,,,,,,1,4,7,7,7,1,7,3,3,2,34,5,,3,4,4,4,4,6,4,1,Christian non catholic,,1,5,2,6,Beliefs in God and the attributes of God,0,how people belief in God and what they believe in about God,0,2,,2,0,,1,B
6/25/2017 11:04,6/25/2017 11:10,165.225.34.94,0,389,R_AAuVSduIGFV0NDH,32.78770447,-96.80000305,5,5,5,5,5,5,6,6,5,,,,,,,,,,2,2,4,4,4,3,4,3,5,4,2,3,5,4,4,3,3,5,4,5,3,4,3,4,3,4,1,5,2,5,4,6,6,5,4,6,6,6,4,5,6,5,5,6,5,1,1,2,3,1,3,1,3,5,5,5,5,4,6,3,6,6,,,,,,,,,,1,54,5,,3,5,2,3,2,2,5,1,Baptist,,3,3,2,4,Demographics vs. feelings towards God and religion?,0,Demographics vs. feelings towards God and religion?,0,2,,2,0,,0,A
6/25/2017 11:26,6/25/2017 11:37,173.90.210.15,0,633,R_Q9Wml4C3xxdrJsZ,42.06669617,-80.16639709,,,,,,,,,,6,7,7,7,7,7,7,7,7,4,3,4,4,4,3,4,3,4,4,2,3,4,3,4,5,4,3,5,6,1,4,4,3,3,4,1,4,4,4,4,4,5,6,6,6,6,6,7,4,5,4,3,4,3,1,1,1,3,1,1,1,2,,,,,,,,,,2,2,2,5,4,1,1,1,1,2,34,5,,3,3,3,3,3,3,5,1,Methodist,,2,2,1,3,beliefs on religion,0,beliefs on religion,0,2,,2,0,,1,B
6/25/2017 11:27,6/25/2017 11:33,173.174.104.227,0,347,R_2CNt2QEw5YRccLO,30.3999939,-97.75279999,,,,,,,,,,6,6,5,6,6,6,6,6,6,4,3,4,5,3,3,5,5,5,5,4,3,3,3,5,5,5,2,3,5,5,4,4,2,4,5,2,5,4,5,4,4,5,4,4,5,5,6,5,4,4,4,3,4,2,1,1,4,6,1,5,1,5,,,,,,,,,,4,4,5,4,4,5,3,4,4,2,49,5,,4,4,4,4,4,4,4,5,,,1,5,1,6,religion,0,religion,0,2,,2,0,,1,B
6/25/2017 11:27,6/25/2017 11:33,104.184.187.254,0,376,R_3iUd7dCExkIuvws,32.49710083,-85.03569794,2,3,5,5,5,5,3,3,3,,,,,,,,,,4,6,4,6,6,3,5,5,6,6,4,4,6,6,6,5,5,6,6,6,3,6,5,4,4,3,3,5,5,6,5,5,6,6,4,5,5,6,6,4,5,5,3,5,3,1,1,2,3,1,3,1,4,6,6,7,6,7,6,6,6,7,,,,,,,,,,2,25,1,,4,3,3,3,2,3,6,1,Christian,,2,4,1,6,To see how people connect religious groups with their own beliefs ,0,Religion and religious groups,0,2,,2,0,,0,A
6/25/2017 11:27,6/25/2017 11:33,74.96.118.5,0,338,R_3ltAP6Zu6OVTkwH,39.06489563,-76.97979736,1,5,6,6,6,5,7,6,6,,,,,,,,,,1,5,5,5,6,3,5,4,5,2,5,6,5,6,6,2,5,3,5,5,5,6,5,2,3,5,1,6,3,6,5,6,7,6,3,6,7,6,6,4,4,6,3,7,4,1,1,1,1,1,1,1,1,6,6,6,7,3,6,7,5,6,,,,,,,,,,1,19,2,,4,3,1,1,1,1,7,9,,,5,2,2,3,To determine a correlation between people that are religious and their opinions on other people,0,To study the effect of being religious on personality,0,1,"They didn't fit exactly what I thought would've been asked, so they made me think more about the adjectives that were there.",2,0,,0,A
6/25/2017 11:27,6/25/2017 11:30,98.125.217.159,0,202,R_2CjjXfXTjKYgaXx,45.86959839,-119.6880035,,,,,,,,,,5,5,5,5,5,5,5,5,5,4,4,3,4,4,3,4,4,5,5,4,3,3,4,4,4,4,4,4,4,5,4,5,4,5,5,2,5,5,5,5,5,5,5,5,6,5,6,5,4,5,5,5,4,5,1,1,6,5,1,1,1,5,,,,,,,,,,4,4,4,4,4,2,2,1,1,2,24,3,,3,2,6,6,6,6,4,2,,,4,2,2,5,Choices,0,perceptions of God.,0,2,,2,0,,1,B
6/25/2017 11:28,6/25/2017 11:38,108.185.151.105,0,567,R_eJNu99RRrBiDkyZ,34.0493927,-118.2640991,,,,,,,,,,6,4,6,5,6,5,4,6,6,1,3,2,5,3,3,5,3,5,3,3,2,5,5,3,3,3,5,4,5,4,5,3,1,2,3,2,3,3,6,5,6,6,5,2,6,3,6,1,3,5,2,2,5,2,1,1,2,2,1,2,1,2,,,,,,,,,,6,3,3,5,5,3,6,6,5,2,43,5,,5,3,4,3,5,3,4,8,,,7,1,1,1,Seeing how religious we are.,0,The differences between religious and non-religious Americans.,0,2,,2,0,,1,B
6/25/2017 11:30,6/25/2017 11:40,73.238.212.54,0,593,R_33j989P0CdUQep3,41.68159485,-72.94049835,1,1,1,1,1,1,1,1,1,,,,,,,,,,6,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,6,3,6,1,6,6,3,4,5,4,3,6,4,6,6,7,5,4,7,7,6,6,7,4,4,4,1,1,1,1,1,7,7,1,7,1,7,7,7,7,7,7,7,7,7,7,,,,,,,,,,2,35,5,,5,2,4,4,4,4,4,2,,,2,6,1,5,to see what views people take?,0,to see what views people take?,0,2,,2,0,,0,A
6/25/2017 11:45,6/25/2017 11:55,208.95.213.247,0,562,R_1gvUiYbk1RXuVBp,45.85870361,-87.92569733,,,,,,,,,,6,5,7,6,6,7,7,7,7,1,3,1,5,3,3,3,1,4,1,1,2,4,4,2,1,1,3,4,3,4,6,4,3,4,6,2,4,2,6,4,6,6,6,7,4,6,6,7,4,6,5,2,5,2,1,1,2,1,1,1,1,2,,,,,,,,,,1,1,3,3,5,1,3,3,1,1,20,5,,3,3,6,5,6,4,2,2,,,3,2,2,2,To test differences in how people see themselves and a hypothetical deity,0,Testing how theists versus atheists view themselves and God,0,2,,2,0,,1,B
6/25/2017 12:17,6/25/2017 12:20,173.77.208.173,0,187,R_211j5OHFrVSXjUG,40.84489441,-73.84339905,7,7,7,7,7,7,7,7,7,,,,,,,,,,3,3,3,3,3,3,3,4,5,4,3,4,4,3,4,3,4,3,4,4,3,6,5,5,5,5,4,6,3,4,3,6,6,6,6,5,5,6,6,6,6,6,2,5,2,6,6,1,1,6,1,6,1,2,2,2,2,2,2,2,2,2,,,,,,,,,,2,26,3,,4,4,1,1,1,1,7,9,,,5,1,1,1,,0,,0,2,,2,0,,0,A
6/25/2017 12:30,6/25/2017 12:42,68.44.240.36,0,718,R_4ZMmf1uI1zjkUkF,39.67889404,-86.12760162,2,2,6,6,2,2,6,6,6,,,,,,,,,,5,4,2,3,4,3,4,3,3,5,4,4,6,5,5,4,4,2,4,6,5,4,5,4,4,5,1,6,6,6,5,6,7,7,7,2,6,6,6,6,6,6,5,5,5,1,1,5,5,1,4,1,4,7,7,7,7,6,7,7,7,7,,,,,,,,,,1,39,5,,4,4,6,7,6,7,2,1,Christain,,1,4,1,7,Society views on God,0,Views on God,0,2,,2,0,,0,A
6/25/2017 12:32,6/25/2017 12:43,47.196.162.88,0,648,R_3iPbrsYSSmfqneD,28.0821991,-82.52390289,,,,,,,,,,5,5,5,5,5,5,5,5,5,1,3,2,5,5,3,5,2,4,2,3,4,5,5,4,4,3,4,4,4,4,5,5,4,2,5,3,5,4,5,5,5,5,5,4,5,5,6,3,4,5,5,1,3,1,1,1,1,1,1,1,1,1,,,,,,,,,,5,5,5,5,5,4,5,5,4,2,44,5,,3,5,4,3,4,4,4,8,,,7,1,1,1,I think the purpose of the survey is to study if there is any correlation between a person's views on ethics and religion.,0,I think this experiment is trying to study if there is any correlation between a person's views on ethics and religion.,0,2,,2,0,,1,B
6/25/2017 12:32,6/25/2017 12:37,70.187.151.183,0,295,R_3PhLgThaAnVFZp2,33.60510254,-117.6439972,,,,,,,,,,7,7,7,7,6,7,7,7,7,4,2,2,6,6,3,6,2,6,2,2,2,6,6,3,4,4,6,6,6,1,6,4,1,1,4,4,4,4,6,6,5,7,5,2,5,6,6,4,4,5,5,3,5,1,1,1,3,3,1,3,1,4,,,,,,,,,,4,4,5,4,4,1,4,3,3,2,30,5,,3,4,2,1,2,3,6,2,,,2,6,5,7,"Different people's views on God and, relatedly, their views on the society they live in?",0,Something along the lines of what I said above.,0,2,,2,0,,1,B
6/25/2017 12:32,6/25/2017 12:40,184.57.182.181,0,481,R_1pKaYDvklqZStAN,39.68690491,-84.16410065,,,,,,,,,,7,7,7,7,7,7,7,7,7,5,3,3,6,6,3,6,6,6,4,2,2,6,6,6,4,4,6,6,6,2,5,4,4,4,4,6,4,4,6,4,7,5,7,6,7,6,6,6,5,6,5,3,3,2,1,1,5,5,1,5,1,5,,,,,,,,,,1,1,1,1,1,1,1,1,1,2,67,5,,5,5,2,2,2,2,6,1,methodist,,3,6,5,8,don't know,0,don't know,0,2,,2,0,,1,B
6/25/2017 12:34,6/25/2017 12:40,72.185.14.123,0,332,R_yyIa56W89GuNjzP,28.93449402,-82.47229767,1,1,1,1,1,1,1,1,1,,,,,,,,,,5,5,5,6,5,3,6,4,4,5,6,5,5,5,6,3,5,6,6,6,4,5,6,3,5,4,5,5,5,5,5,5,5,5,6,6,6,6,6,5,6,6,4,4,4,1,1,1,1,1,1,1,1,7,7,7,7,4,6,7,7,7,,,,,,,,,,2,31,5,,4,2,5,4,4,5,3,2,,,3,4,2,5,,0,,0,2,,2,0,,0,A
6/25/2017 12:42,6/25/2017 12:49,108.6.226.76,0,445,R_1lghasYGTVcsfVb,40.90829468,-73.83460236,,,,,,,,,,7,7,7,7,7,7,7,7,7,1,4,1,6,6,3,5,4,6,1,1,1,6,6,6,3,1,1,6,6,1,6,3,1,1,3,1,1,1,6,6,7,5,6,4,7,6,6,7,1,3,3,1,4,1,1,1,1,1,1,1,1,1,,,,,,,,,,7,7,7,7,7,7,7,7,7,2,71,5,,4,5,1,1,1,1,7,1,,Unitarian,7,1,5,7,whether I get my sense of right and wrong from belief in a god.,0,see above,0,2,,2,0,,1,B
6/25/2017 13:15,6/25/2017 13:23,129.252.33.84,0,521,R_1HhHEtPBde7BhrZ,33.99369812,-81.01989746,,,,,,,,,,4,6,6,6,3,6,4,6,6,2,2,3,5,6,3,6,2,5,2,2,2,6,6,4,2,2,6,6,6,2,6,4,2,4,6,2,4,4,5,5,5,6,6,5,5,6,6,5,4,6,5,3,4,3,1,1,4,4,1,2,1,2,,,,,,,,,,2,4,2,2,2,2,2,2,2,1,63,5,,2,5,2,2,2,2,6,3,,,2,5,1,5,to collect data,0,I don't know,0,2,,2,0,,1,B
6/25/2017 13:28,6/25/2017 13:42,67.160.150.219,0,855,R_Tt1rmCqMaGhdEAh,45.57739258,-122.6208038,,,,,,,,,,7,7,7,7,7,7,7,7,7,4,2,2,5,4,3,2,1,3,4,4,3,2,3,4,3,4,6,4,6,2,6,5,2,5,6,2,5,3,6,5,7,7,7,5,6,5,6,5,4,6,6,4,5,3,1,1,6,6,1,6,1,7,,,,,,,,,,1,3,5,3,5,1,3,2,1,2,36,5,,3,4,5,5,3,4,4,2,,,2,2,1,5,To determine how one views God.,0,Belief in God's interaction in our lives.,0,2,,2,0,,1,B
6/25/2017 13:45,6/25/2017 13:52,73.207.4.178,0,412,R_3DnLclCcNBfp1FC,33.85949707,-84.68379974,5,5,5,6,6,4,5,5,5,,,,,,,,,,4,4,5,6,6,3,6,2,6,6,4,6,6,6,6,2,6,5,6,6,4,6,6,4,4,4,3,6,4,6,6,6,6,6,6,6,6,6,6,6,6,6,2,3,2,1,1,4,3,1,4,1,4,6,6,6,6,5,7,7,7,7,,,,,,,,,,2,43,5,,3,5,4,4,4,4,4,1,Methodist,,2,1,2,3,to determine how closely people associate themselves with God,0,to determine how closely people associate themselves with God,0,1,It made me consider them carefully,2,0,,0,A
6/25/2017 13:45,6/25/2017 13:52,71.38.64.232,0,372,R_3W4bzlmDcky8FUZ,36.15109253,-115.1104965,2,2,2,2,6,1,1,4,1,,,,,,,,,,3,2,3,5,2,3,3,4,6,6,2,3,4,4,5,4,4,6,3,3,5,4,6,4,5,6,3,6,6,6,5,5,7,7,7,5,7,6,7,6,4,6,3,4,3,2,2,1,1,2,1,2,1,7,6,7,7,6,7,7,7,7,,,,,,,,,,1,55,2,,3,4,6,6,6,7,1,2,,,5,5,5,8,BELIEF IN GOD AND JUSTICE,0,NOT SURE REALLY,0,2,NA,2,0,NA,0,A
6/25/2017 13:45,6/25/2017 13:53,5.1.7.76,1,492,R_2QtGsCg8gv4MGHv,50.43330383,30.51669312,,,,,,,,,,7,7,7,7,7,7,7,7,7,4,3,2,6,5,3,5,5,5,4,3,2,5,3,5,5,5,3,4,6,3,5,4,3,4,4,2,2,5,5,5,6,6,6,3,6,6,6,6,4,5,3,4,4,4,1,1,1,1,1,1,1,1,,,,,,,,,,6,6,5,5,5,2,6,7,3,1,29,5,,3,4,6,6,4,2,3,8,,,6,2,3,2,dont know,0,dont know,0,2,,1,0,I described my beliefs,1,B
6/25/2017 13:46,6/25/2017 13:59,108.209.220.187,0,771,R_2DLUtzGTlRgYs0U,38.43800354,-122.6753006,2,2,4,6,6,2,5,5,5,,,,,,,,,,5,4,4,6,6,3,6,3,6,4,2,2,6,6,6,4,4,5,6,5,2,4,5,3,5,2,3,5,5,6,4,1,4,2,1,1,2,6,4,5,6,6,1,3,1,2,2,1,2,1,2,1,2,6,6,6,6,6,6,6,7,7,,,,,,,,,,2,57,1,,3,4,5,4,2,4,6,1,Pentecostal,,1,5,5,7,To help me define my religious beliefs ,0,To determine how those religious beliefs inform my view of how society should work,0,1,"It was difficult to characterize God as ""Judging"" and ""Wrathful"", but the fact is that I believe these are components of God's character - just as loving and merciful are.",2,0,,0,A
6/25/2017 13:46,6/25/2017 13:55,24.107.62.76,0,551,R_2b1KBIFzz69Ke8N,38.64500427,-90.32630157,,,,,,,,,,7,7,7,7,7,7,7,7,7,6,5,4,5,5,3,4,2,4,5,2,5,4,2,4,2,5,6,5,1,6,3,5,4,4,6,1,6,6,6,5,5,5,5,6,4,6,6,6,7,5,5,2,5,2,2,2,7,4,1,4,1,6,,,,,,,,,,3,2,6,4,5,1,6,1,4,2,61,5,,3,4,5,6,6,7,2,2,,,1,6,5,8,tie religious beliefs to social beliefs,0,how religion effects social attitudes,0,2,,2,0,,1,B
6/25/2017 13:46,6/25/2017 13:55,71.241.254.127,0,538,R_Oy7IRHWWl9OUy5j,38.84719849,-77.14250183,,,,,,,,,,7,7,7,7,7,7,7,7,7,4,4,4,4,5,3,4,4,4,4,5,4,4,4,4,2,4,6,6,3,6,2,2,3,6,3,4,6,4,6,6,4,5,4,4,5,5,6,5,5,5,5,4,3,4,3,3,3,5,2,4,2,4,,,,,,,,,,4,5,5,5,5,5,5,5,5,2,34,1,,3,4,6,6,6,6,2,2,,,1,6,5,8,fine out more about what i think,0,explore my thoughts,0,2,,2,0,,1,B
6/25/2017 13:46,6/25/2017 14:02,73.153.45.51,0,950,R_x94JfuixizMXqWl,40.39959717,-104.8002014,5,5,5,5,5,5,5,5,5,,,,,,,,,,1,3,2,5,4,3,4,4,5,4,2,3,5,5,4,3,3,4,5,6,3,5,3,3,3,3,3,3,3,5,3,5,5,4,4,5,6,6,5,5,5,5,1,1,1,1,1,1,1,1,1,1,1,4,4,4,5,4,5,4,4,4,,,,,,,,,,1,33,5,,5,2,1,1,1,1,7,8,,,6,1,1,1,Not sure.,0,Personality Attributes.,1,2,,2,0,,0,A
6/25/2017 13:48,6/25/2017 13:56,69.139.13.89,0,494,R_3q8KxbFfg2ZAH5D,39.73510742,-75.66840363,,,,,,,,,,6,6,6,6,6,6,6,6,6,3,5,4,5,5,3,5,4,4,3,3,4,5,5,5,4,4,5,5,5,5,6,5,4,2,4,3,5,3,6,5,6,6,6,4,6,6,6,6,5,5,5,1,5,1,1,1,2,1,1,1,1,2,,,,,,,,,,2,2,2,2,2,2,2,2,2,1,51,5,,2,4,6,6,6,6,3,1,Christian,,2,2,2,5,Perceptions of God by me and society.,0,Perceptions of good and bad.,0,2,,2,0,,1,B
6/25/2017 13:48,6/25/2017 13:51,67.177.39.141,0,188,R_1HdF4YIAuGu4FZa,40.65759277,-111.8840027,,,,,,,,,,7,7,7,7,7,7,7,7,7,6,6,6,6,6,3,6,6,6,6,6,6,6,6,6,6,6,6,6,6,5,6,6,6,6,3,5,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,4,4,5,1,1,7,7,1,7,1,7,,,,,,,,,,5,5,5,5,5,4,4,4,4,1,38,5,,4,4,4,4,4,4,4,1,Lutheran,,1,5,2,7,idk,0,idk,0,1,To speak the truth about God,2,0,,1,B
6/25/2017 14:47,6/25/2017 14:53,192.127.94.7,0,329,R_qJdDG2X8DXFddrb,33.74899292,-84.38800049,1,1,2,1,1,1,5,5,1,,,,,,,,,,4,5,4,5,5,3,5,3,5,4,2,5,5,5,5,2,5,5,2,2,5,2,5,1,3,5,1,6,6,6,2,5,6,6,6,5,6,6,6,6,5,6,2,4,2,1,1,4,4,1,3,1,4,6,6,6,6,6,6,6,7,7,,,,,,,,,,1,42,5,,3,4,5,5,5,5,3,2,,,1,3,5,7,checking on one's belief in God,0,checking on one's belief in God,0,2,,2,0,,0,A
6/25/2017 14:47,6/25/2017 15:15,67.238.223.182,0,1627,R_2tDnCntXpKtITpa,35.68760681,-77.16609955,6,6,6,6,6,6,6,6,6,,,,,,,,,,1,4,1,3,5,3,5,1,3,1,1,1,6,6,1,1,1,6,6,6,1,6,1,4,3,2,6,1,1,6,6,7,1,7,7,7,6,6,7,1,4,4,3,5,3,1,1,1,1,1,1,1,1,2,2,3,2,1,3,5,2,2,,,,,,,,,,1,60,3,,3,4,1,1,1,1,7,2,,,6,1,1,1,not a clue,0,no idea,0,2,,2,0,,0,A
6/25/2017 14:48,6/25/2017 14:57,68.51.41.74,0,572,R_O6VFfCpR0cwrRCx,39.61369324,-86.10669708,,,,,,,,,,7,7,7,7,7,7,7,7,7,5,5,2,5,5,3,4,5,5,5,4,5,5,5,4,6,5,6,5,6,3,5,4,2,6,5,5,5,4,6,4,6,6,6,6,6,7,6,6,6,6,6,2,3,2,1,1,7,7,1,7,1,7,,,,,,,,,,1,1,1,6,5,1,1,1,1,2,33,5,,3,4,4,6,6,7,4,1,Christian,,1,6,4,9,To find out who others worship and what religion means to them ,0,Relationship between good and evil.,0,2,,2,0,,1,B
